Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,Train_AverageReturn,Train_StdReturn,Train_MaxReturn,Train_MinReturn,Train_AverageEpLen,Actor Loss,Baseline Loss,Train_EnvstepsSoFar,TimeSinceStart,Initial_DataCollection_AverageReturn,step
-13.715194,58.25549,59.991673,-82.4438,1000.0,-25.579918,35.66637,15.330278,-91.515396,1000.0,5.562915802001953,13.131743431091309,270000,30.115283012390137,,53
-31.440073,47.246933,35.202904,-68.93821,1000.0,14.881378,27.542557,63.900566,-21.12712,1000.0,1.3664456605911255,14.376890182495117,275000,30.668810844421387,,54
-39.098743,11.506691,-23.784767,-51.52202,1000.0,-5.8473268,64.60418,75.21429,-122.50345,1000.0,-1.7343220710754395,14.783421516418457,280000,31.222000122070312,,55
-10.317498,52.554615,62.11127,-60.97266,1000.0,-3.6096368,46.874184,45.11097,-82.06324,1000.0,1.0652501583099365,14.244306564331055,285000,31.789746046066284,,56
-17.291454,37.287025,33.40092,-55.215225,1000.0,26.028234,32.221516,64.30237,-27.674124,1000.0,1.2777870893478394,12.80821418762207,290000,32.34075689315796,,57
-68.68242,69.73496,-6.677664,-166.1002,1000.0,-20.953802,41.662495,51.040024,-61.415337,1000.0,-4.993610858917236,11.55943489074707,295000,32.88555097579956,,58
13.312879,18.555948,37.824574,-7.05884,1000.0,-14.326807,35.66592,52.052452,-47.73176,1000.0,4.992422103881836,9.530508995056152,300000,33.426859855651855,,59
29.972748,11.607698,44.312843,15.883217,1000.0,-13.599457,24.932093,28.034988,-45.491653,1000.0,-1.14487886428833,11.505171775817871,305000,33.97347021102905,,60
73.66445,61.110085,131.57408,-10.846825,1000.0,-46.105656,157.15564,83.663506,-353.4722,1000.0,-2.6245365142822266,17.841835021972656,310000,34.52033805847168,,61
8.583825,32.874527,37.661697,-37.371025,1000.0,64.55485,54.578995,132.9976,-22.010126,1000.0,2.8511087894439697,14.799537658691406,315000,35.0731840133667,,62
35.990177,40.89186,67.72547,-21.744759,1000.0,20.559986,37.068806,54.122345,-48.345108,1000.0,-4.6569437980651855,16.73417854309082,320000,35.6201651096344,,63
9.258064,58.94841,92.16887,-39.728714,1000.0,12.532595,52.65891,80.59877,-52.657288,1000.0,-1.5864628553390503,21.978078842163086,325000,36.17093014717102,,64
-45.999104,38.722473,-13.479118,-100.41644,1000.0,26.147236,40.68515,70.7814,-47.65776,1000.0,-2.2072746753692627,14.925230026245117,330000,36.722293853759766,,65
97.30019,25.346909,130.16791,68.477486,1000.0,60.193188,31.790394,91.81606,4.3488393,1000.0,3.667391300201416,15.071442604064941,335000,37.26606893539429,,66
73.201355,64.76374,151.75296,-6.863514,1000.0,39.54359,62.776585,102.20394,-69.68068,1000.0,-2.503345251083374,14.639192581176758,340000,37.81618809700012,,67
99.689095,25.595007,128.16724,66.100525,1000.0,105.93184,45.520943,174.47658,54.330925,1000.0,6.047334671020508,16.63153076171875,345000,38.36632299423218,,68
110.136986,40.06755,163.75066,67.44641,1000.0,126.86763,57.44423,217.18974,46.46421,1000.0,-2.81234073638916,16.741531372070312,350000,38.91078805923462,,69
69.70675,11.897706,79.79257,53.000206,1000.0,118.98163,28.902027,148.81284,66.004585,1000.0,4.317018032073975,12.940691947937012,355000,39.507264852523804,,70
-9.24541,64.428154,80.39037,-68.22488,1000.0,79.16068,60.426098,175.04242,-1.7143402,1000.0,-4.270940780639648,12.791696548461914,360000,40.06789803504944,,71
115.08841,103.15798,225.41055,-22.74141,1000.0,12.765425,114.70849,174.72876,-99.37815,1000.0,-3.1471335887908936,17.058462142944336,365000,40.60351896286011,,72
179.90477,60.309822,261.0495,116.58243,1000.0,35.754295,104.30851,128.30676,-148.15685,1000.0,0.5146175622940063,15.633015632629395,370000,41.144269943237305,,73
211.79863,25.352562,245.26358,183.92159,1000.0,65.01892,99.99305,178.14569,-67.78747,1000.0,-1.4510847330093384,15.603660583496094,375000,41.68625998497009,,74
269.8306,43.297554,319.51233,213.99277,1000.0,177.13144,49.05463,242.39867,129.15881,1000.0,4.650793552398682,16.744430541992188,380000,42.22527503967285,,75
144.9178,85.543755,219.32419,25.104881,1000.0,245.67781,39.37317,321.21527,209.63414,1000.0,0.8206070065498352,14.377985954284668,385000,42.76007795333862,,76
195.26695,38.040012,233.42422,143.34656,1000.0,199.95247,62.899837,302.0409,107.338,1000.0,-2.0975444316864014,13.333793640136719,390000,43.29174494743347,,77
213.88683,29.920185,245.4906,173.71841,1000.0,209.24846,60.103107,284.63782,103.78298,1000.0,0.2542805075645447,13.63517951965332,395000,43.82701086997986,,78
254.58472,7.07218,264.58057,249.29407,1000.0,248.90767,21.87338,287.20135,223.63754,1000.0,2.2337515354156494,12.568180084228516,400000,44.36353087425232,,79
244.19624,27.390574,275.4928,208.78033,1000.0,224.52359,48.012535,305.6302,158.15765,1000.0,-2.163217067718506,18.577930450439453,405000,44.90007495880127,,80
265.31708,30.350773,305.63477,232.4061,1000.0,300.34027,31.302933,359.10666,265.59766,1000.0,5.843778610229492,14.2275390625,410000,45.439049243927,,81
266.53665,19.740385,292.8239,245.25304,1000.0,258.78192,57.48893,358.48495,179.18015,1000.0,-4.683629989624023,16.11614418029785,415000,45.97316813468933,,82
285.3587,44.86067,326.87762,223.05585,1000.0,210.70161,119.11425,290.38116,-23.672226,1000.0,-0.1831655502319336,16.86833381652832,420000,46.51102089881897,,83
267.731,37.814327,316.04993,223.72598,1000.0,222.35014,70.80651,352.16425,146.94452,1000.0,-0.8787335157394409,14.469345092773438,425000,47.04816699028015,,84
200.43794,15.355653,214.71587,179.1286,1000.0,221.1895,38.01443,255.52585,151.21387,1000.0,0.502985954284668,15.39928150177002,430000,47.5980179309845,,85
221.21277,56.38206,264.31207,141.56628,1000.0,223.31186,53.422535,305.5829,139.44943,1000.0,3.0013487339019775,15.528271675109863,435000,48.14200687408447,,86
297.843,6.6381507,307.19952,292.50226,1000.0,291.67593,34.529945,320.08136,224.67264,1000.0,0.36494287848472595,10.977113723754883,440000,48.67913579940796,,87
381.9336,54.71927,426.42505,304.85468,1000.0,299.45026,51.802975,396.82578,262.3822,1000.0,4.416842937469482,15.519685745239258,445000,49.213096141815186,,88
381.14368,60.730686,452.61572,304.16284,1000.0,372.3514,67.22334,495.16815,304.89532,1000.0,-1.8391603231430054,13.746143341064453,450000,49.75003099441528,,89
385.43958,57.124207,430.99075,304.88354,1000.0,386.03738,48.404503,441.78497,299.95978,1000.0,2.865492105484009,13.239468574523926,455000,50.30077314376831,,90
465.41382,26.121704,499.62744,436.2411,1000.0,393.5979,29.27419,436.37732,358.62714,1000.0,-0.1491977721452713,14.362432479858398,460000,50.895931005477905,,91
402.50943,38.869576,452.60263,357.86005,1000.0,456.22736,22.178205,477.40552,415.18524,1000.0,2.630621910095215,12.48366641998291,465000,51.443058013916016,,92
372.89478,41.39445,415.50653,316.82642,1000.0,411.40582,35.195877,444.4867,360.28503,1000.0,-3.266390562057495,12.920681953430176,470000,51.99429893493652,,93
354.72043,53.39359,422.4609,291.95844,1000.0,404.52216,66.05693,478.1222,308.4317,1000.0,0.08123119920492172,13.138324737548828,475000,52.54473900794983,,94
434.13083,79.43168,545.1654,363.86304,1000.0,382.2438,40.518993,447.29364,341.82422,1000.0,-2.7053322792053223,17.04106903076172,480000,53.12785983085632,,95
391.5044,48.473083,432.42438,323.4143,1000.0,400.88898,61.993385,448.12622,279.80707,1000.0,0.9420018792152405,12.091764450073242,485000,53.67023992538452,,96
477.93222,30.871807,514.23083,438.77313,1000.0,432.7623,72.47275,507.2395,299.02603,1000.0,12.841315269470215,24.964458465576172,490000,54.209632873535156,,97
487.4838,40.19948,519.26514,430.77087,1000.0,418.32153,60.70476,492.3438,318.75455,1000.0,2.696533679962158,16.348655700683594,495000,54.7613730430603,,98
453.0104,61.362778,526.0619,375.91748,1000.0,401.76593,56.389427,476.98718,316.47885,1000.0,-3.487623453140259,18.736268997192383,500000,55.30723190307617,,99
