Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,Train_AverageReturn,Train_StdReturn,Train_MaxReturn,Train_MinReturn,Train_AverageEpLen,Actor Loss,Train_EnvstepsSoFar,TimeSinceStart,Initial_DataCollection_AverageReturn,step
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,43.71171951293945,73925,7.421382904052734,,68
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,42.0357666015625,74925,7.51490592956543,,69
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,41.554622650146484,75925,7.6094536781311035,,70
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,41.90153121948242,76925,7.7027809619903564,,71
198.33333,2.3570228,200.0,195.0,198.33333333333334,200.0,0.0,200.0,200.0,200.0,46.630470275878906,77925,7.809443712234497,,72
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,43.91322708129883,78925,7.903599739074707,,73
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,42.34803771972656,79925,7.997867822647095,,74
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,42.06908416748047,80925,8.092007875442505,,75
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,42.394954681396484,81925,8.186534881591797,,76
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,40.879337310791016,82925,8.279606819152832,,77
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,38.99984359741211,83925,8.37223196029663,,78
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,38.94293975830078,84925,8.466174840927124,,79
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,40.624977111816406,85925,8.57693600654602,,80
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,38.96977996826172,86925,8.66907787322998,,81
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,40.413360595703125,87925,8.763789892196655,,82
